account_id,churn_probability_q1,churn_prob_q1,churn_prob_q2,churn_prob_q3,churn_prob_q4,churn_date_window,churn_prob_within_2q,churn_prob_within_4q,risk_score,risk_tier,risk_type,predicted_churn_quarter,top_drivers,recommended_action
A-6843f2,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-68f37c,0.5179292503630349,0.5179292503630349,0.7676077923444545,0.887970514245702,0.9459938618209819,0-90 days,0.7676077923444545,0.9459938618209819,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-692f18,0.5488858313743812,0.5488858313743812,0.7964960068652167,0.9081964653250086,0.958586124778198,0-90 days,0.7964960068652167,0.958586124778198,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-6965e1,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-69b156,0.5392996228585091,0.5392996228585091,0.7877551625016881,0.9022187233181932,0.9549521289553151,0-90 days,0.7877551625016881,0.9549521289553151,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-69fad4,0.5025900734956814,0.5025900734956814,0.7525833650149684,0.8769325097761496,0.9387850087326837,0-90 days,0.7525833650149684,0.9387850087326837,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-6a4e2d,0.503701860515453,0.503701860515453,0.7536881567441771,0.8777558904591257,0.939330475871919,0-90 days,0.7536881567441771,0.939330475871919,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-6a7c9d,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-6c093d,0.5033620261596133,0.5033620261596133,0.7533507229397154,0.877504602791584,0.9391641341256389,0-90 days,0.7533507229397154,0.9391641341256389,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-6da850,0.5340569652541166,0.5340569652541166,0.7828970883717965,0.8988424105037875,0.9528663257625565,0-90 days,0.7828970883717965,0.9528663257625565,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-6dee43,0.5241210518653866,0.5241210518653866,0.7735392267222939,0.8922320854188541,0.9487155181664634,0-90 days,0.7735392267222939,0.9487155181664634,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-6e08f3,0.48853714641768287,0.48853714641768287,0.7384057494054332,0.8662042581101751,0.931568448055867,0-90 days,0.7384057494054332,0.931568448055867,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-6e7827,0.4901591423369721,0.4901591423369721,0.7400622998574281,0.8674731400203561,0.9324323920445904,0-90 days,0.7400622998574281,0.9324323920445904,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-6f50ae,0.5116577063373148,0.5116577063373148,0.7615218042202677,0.8835410108843866,0.9431281501376436,0-90 days,0.7615218042202677,0.9431281501376436,51,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-6f8ad2,0.578834438661113,0.578834438661113,0.8226195699421002,0.9252934716041314,0.9685361830324745,0-90 days,0.8226195699421002,0.9685361830324745,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-700ade,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-702032,0.5335080681311444,0.5335080681311444,0.782385277501263,0.8984844876984592,0.9526438325517976,0-90 days,0.782385277501263,0.9526438325517976,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-712426,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-712533,0.5241322790184529,0.5241322790184529,0.7735499121278284,0.8922397127681987,0.9487203577026858,0-90 days,0.7735499121278284,0.9487203577026858,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-712f1c,0.5358128754461478,0.5358128754461478,0.7845303133984265,0.8999817457478959,0.9535728141558197,0-90 days,0.7845303133984265,0.9535728141558197,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-71615e,0.5765968857916273,0.5765968857916273,0.8207298028786517,0.9240964402540722,0.9678621964240729,0-90 days,0.8207298028786517,0.9678621964240729,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-716841,0.5442557613203043,0.5442557613203043,0.7922971889102646,0.9053406404882759,0.9568595422654217,0-90 days,0.7922971889102646,0.9568595422654217,54,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-726cfa,0.501054655932674,0.501054655932674,0.7510535436335376,0.8757893246738939,0.9380256618625811,0-90 days,0.7510535436335376,0.9380256618625811,50,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-72799b,0.5268053864330935,0.5268053864330935,0.7760868576912661,0.8940455071526668,0.9498629047014286,0-90 days,0.7760868576912661,0.9498629047014286,53,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-751bd4,0.5797515586882173,0.5797515586882173,0.8233912475750171,0.9257804470713824,0.968809348566891,0-90 days,0.8233912475750171,0.968809348566891,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-751c58,0.5771238126129088,0.5771238126129088,0.8211757301409577,0.9243794745497279,0.9680218805093804,0-90 days,0.8211757301409577,0.9680218805093804,58,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-756192,0.4983993526554078,0.4983993526554078,0.7483967905834861,0.8737956672826996,0.9366958250113098,0-90 days,0.7483967905834861,0.9366958250113098,50,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-7641d3,0.493405971996047,0.493405971996047,0.7433624907907301,0.8699889704727745,0.9341371888668619,0-90 days,0.7433624907907301,0.9341371888668619,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-76fa4d,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-779e4e,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-781cc0,0.5802515744067973,0.5802515744067973,0.8238112592120276,0.9260450534469997,0.9689575276195487,0-90 days,0.8238112592120276,0.9689575276195487,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-78f02b,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7920cc,0.5043220426761859,0.5043220426761859,0.7543033626232911,0.8782135926637831,0.939633162381778,0-90 days,0.7543033626232911,0.939633162381778,50,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-794a0b,0.5025900734956814,0.5025900734956814,0.7525833650149684,0.8769325097761496,0.9387850087326837,0-90 days,0.7525833650149684,0.9387850087326837,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7988d1,0.53491263168394,0.53491263168394,0.7836937398328415,0.8993986907085673,0.9532116018124975,0-90 days,0.7836937398328415,0.9532116018124975,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-798a3f,0.5277074672825531,0.5277074672825531,0.7769397635393394,0.894650315973442,0.9502441309101142,0-90 days,0.7769397635393394,0.9502441309101142,53,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-7a0d69,0.5575455123606775,0.5575455123606775,0.8042340263678246,0.9133824664393627,0.9616756835678464,0-90 days,0.8042340263678246,0.9616756835678464,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-7c4956,0.5041227102073816,0.5041227102073816,0.7541057134679277,0.8780666076189864,0.9395359998508831,0-90 days,0.7541057134679277,0.9395359998508831,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7c5768,0.5488858313743812,0.5488858313743812,0.7964960068652167,0.9081964653250086,0.958586124778198,0-90 days,0.7964960068652167,0.958586124778198,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7c6b6b,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7c83a1,0.5628687476720206,0.5628687476720206,0.8089162682381723,0.9164713290354486,0.9634870074559739,0-90 days,0.8089162682381723,0.9634870074559739,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-7cfe77,0.5838695149697367,0.5838695149697367,0.8268354194284778,0.9279409390967104,0.9700140280354888,0-90 days,0.8268354194284778,0.9700140280354888,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7d514c,0.5413339358733158,0.5413339358733158,0.7896254416185364,0.9035083293147848,0.9557425451858041,0-90 days,0.7896254416185364,0.9557425451858041,54,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-7da956,0.5637302263975587,0.5637302263975587,0.8096686846408746,0.9169642001388195,0.9637739903936652,0-90 days,0.8096686846408746,0.9637739903936652,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7dacce,0.5849999291788209,0.5849999291788209,0.8277749412184163,0.928526588408461,0.97033852912768,0-90 days,0.8277749412184163,0.97033852912768,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7df7a7,0.47682126533682967,0.47682126533682967,0.726284011596244,0.8567976155298439,0.9250795576921549,0-90 days,0.726284011596244,0.9250795576921549,48,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-7e0a10,0.5041735091097532,0.5041735091097532,0.7541560909314641,0.8781040772598069,0.9395607723739015,0-90 days,0.7541560909314641,0.9395607723739015,50,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-7f29a7,0.5766337786237393,0.5766337786237393,0.8207610425975871,0.9241162798811199,0.967873396149296,0-90 days,0.8207610425975871,0.967873396149296,58,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-7f4db3,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7f6b86,0.5424724371224917,0.5424724371224917,0.7906685292073676,0.9042250823346827,0.9561803353357934,0-90 days,0.7906685292073676,0.9561803353357934,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-7f8241,0.47564682433274985,0.47564682433274985,0.7250537471676699,0.855831059189557,0.9244045580534604,0-90 days,0.7250537471676699,0.9244045580534604,48,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-80eeb6,0.5053469648464426,0.5053469648464426,0.7553183748133735,0.8789674914551301,0.9401309022960312,0-90 days,0.7553183748133735,0.9401309022960312,51,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-812c5b,0.5452051184898021,0.5452051184898021,0.7931616157521251,0.9059309615442269,0.9572178828017285,0-90 days,0.7931616157521251,0.9572178828017285,55,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-8145a0,0.5024617885212065,0.5024617885212065,0.7524557281184834,0.87683726570625,0.9387218334586498,0-90 days,0.7524557281184834,0.9387218334586498,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-81edc3,0.5508494230754665,0.5508494230754665,0.7982637592483587,0.9093900510798137,0.9593024891673958,0-90 days,0.7982637592483587,0.9593024891673958,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-82861f,0.5477705327139246,0.5477705327139246,0.7954885089181525,0.9075138773341751,0.9581750500154794,0-90 days,0.7954885089181525,0.9581750500154794,55,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-82d8a6,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-832ec2,0.5236871847951278,0.5236871847951278,0.7731261020716093,0.8919370549812253,0.9485282344387781,0-90 days,0.7731261020716093,0.9485282344387781,52,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-84ebe4,0.49113784145459827,0.49113784145459827,0.7410593036005144,0.8682348782949083,0.9329497157481494,0-90 days,0.7410593036005144,0.9329497157481494,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-854864,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-855a48,0.5335080681311444,0.5335080681311444,0.782385277501263,0.8984844876984592,0.9526438325517976,0-90 days,0.782385277501263,0.9526438325517976,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-856b1e,0.5374582360729021,0.5374582360729021,0.7860551166232088,0.9010415562597218,0.9542275868768912,0-90 days,0.7860551166232088,0.9542275868768912,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-86902e,0.5025900734956814,0.5025900734956814,0.7525833650149684,0.8769325097761496,0.9387850087326837,0-90 days,0.7525833650149684,0.9387850087326837,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-86cdb4,0.5786259261639148,0.5786259261639148,0.8224438898987815,0.9251824585521611,0.968473827765724,0-90 days,0.8224438898987815,0.968473827765724,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-86fc1d,0.5915087658346012,0.5915087658346012,0.8331349116100293,0.9318370741044625,0.9721560422766072,0-90 days,0.8331349116100293,0.9721560422766072,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-87aa7b,0.569204350367972,0.569204350367972,0.814415108258119,0.9200508360001668,0.9655582479571543,0-90 days,0.814415108258119,0.9655582479571543,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-883b7d,0.5488858313743812,0.5488858313743812,0.7964960068652167,0.9081964653250086,0.958586124778198,0-90 days,0.7964960068652167,0.958586124778198,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-88c6ca,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-89ee83,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-8adedc,0.5488858313743812,0.5488858313743812,0.7964960068652167,0.9081964653250086,0.958586124778198,0-90 days,0.7964960068652167,0.958586124778198,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-8ae05d,0.5677843275964434,0.5677843275964434,0.8131896125287414,0.9192576227671411,0.9651018791328383,0-90 days,0.8131896125287414,0.9651018791328383,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-8ae3fc,0.5643058079015636,0.5643058079015636,0.8101705709716908,0.9172924202830034,0.9639647878747861,0-90 days,0.8101705709716908,0.9639647878747861,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-8b0451,0.5630631918502637,0.5630631918502637,0.8090862256839205,0.9165827448185131,0.9635519307763891,0-90 days,0.8090862256839205,0.9635519307763891,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-8b25f2,0.5435371089931679,0.5435371089931679,0.7916416291336849,0.9048921356688882,0.9565867892899351,0-90 days,0.7916416291336849,0.9565867892899351,54,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-8bde0c,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-8e47ca,0.5572994580739974,0.5572994580739974,0.8040162301784236,0.9132378788912872,0.9615903619665234,0-90 days,0.8040162301784236,0.9615903619665234,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-8ed5dd,0.5029321650479284,0.5029321650479284,0.75292356745606,0.8771862526077022,0.9389532364813599,0-90 days,0.75292356745606,0.9389532364813599,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-902ef7,0.6069869670887786,0.6069869670887786,0.8455407559619232,0.939295504039421,0.9761423419311859,0-90 days,0.8455407559619232,0.9761423419311859,61,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9077b0,0.5785447084411233,0.5785447084411233,0.8223754372170222,0.9251391881042821,0.968449514696156,0-90 days,0.8223754372170222,0.968449514696156,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-90a8c8,0.5849999291788209,0.5849999291788209,0.8277749412184163,0.928526588408461,0.97033852912768,0-90 days,0.8277749412184163,0.97033852912768,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9123ac,0.49552085875166246,0.49552085875166246,0.7455007960453399,0.8716104601405675,0.9352301551864443,0-90 days,0.7455007960453399,0.9352301551864443,50,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-9174e0,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-91e948,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9208f0,0.5025900734956814,0.5025900734956814,0.7525833650149684,0.8769325097761496,0.9387850087326837,0-90 days,0.7525833650149684,0.9387850087326837,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-922109,0.5497595089723514,0.5497595089723514,0.7972835002391818,0.908728823608283,0.9589060207247222,0-90 days,0.7972835002391818,0.9589060207247222,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9289f6,0.507446494146862,0.507446494146862,0.7573910438717828,0.8805021081076765,0.9411408944063768,0-90 days,0.7573910438717828,0.9411408944063768,51,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-92a333,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-92a3af,0.5884075659710133,0.5884075659710133,0.8305916682500942,0.9302728123902662,0.9713008171337139,0-90 days,0.8305916682500942,0.9713008171337139,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-940b8b,0.5488858313743812,0.5488858313743812,0.7964960068652167,0.9081964653250086,0.958586124778198,0-90 days,0.7964960068652167,0.958586124778198,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-94c3cd,0.5056660399016711,0.5056660399016711,0.7556339358935038,0.8792015558165936,0.9402852267130998,0-90 days,0.7556339358935038,0.9402852267130998,51,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-94d3da,0.5191906172431913,0.5191906172431913,0.7688223374530165,0.8888476107636231,0.9465568883393131,0-90 days,0.7688223374530165,0.9465568883393131,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-94f8c9,0.5488858313743812,0.5488858313743812,0.7964960068652167,0.9081964653250086,0.958586124778198,0-90 days,0.7964960068652167,0.958586124778198,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-956988,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-95b24a,0.5042149813048824,0.5042149813048824,0.7541972152374818,0.878134661761203,0.9395809910029912,0-90 days,0.7541972152374818,0.9395809910029912,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-96215d,0.585233772076625,0.585233772076625,0.8279689761742149,0.9286473411619829,0.9704053268414522,0-90 days,0.8279689761742149,0.9704053268414522,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-96bbc6,0.5694648226850128,0.5694648226850128,0.8146394610943525,0.9201957675150555,0.9656414706166079,0-90 days,0.8146394610943525,0.9656414706166079,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-96e141,0.5180663634098971,0.5180663634098971,0.7677399699230386,0.8880660790704833,0.946055278428649,0-90 days,0.7677399699230386,0.946055278428649,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-970c97,0.5592087588445802,0.5592087588445802,0.8057030817206645,0.9143556202389785,0.9622487075471532,0-90 days,0.8057030817206645,0.9622487075471532,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9779ad,0.5354787508187902,0.5354787508187902,0.7842200090591284,0.8997656090598362,0.9534389955095574,0-90 days,0.7842200090591284,0.9534389955095574,54,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-977ca0,0.4909668452350051,0.4909668452350051,0.7408852473499967,0.8681020000124176,0.9328595449591276,0-90 days,0.7408852473499967,0.9328595449591276,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-98a59a,0.5369125886844125,0.5369125886844125,0.7855500494810279,0.9006909275574133,0.9540112187224105,0-90 days,0.7855500494810279,0.9540112187224105,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-993085,0.5062291094369326,0.5062291094369326,0.7561903076325552,0.8796138710718193,0.940556833907692,0-90 days,0.7561903076325552,0.940556833907692,51,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9a532a,0.5745247054868096,0.5745247054868096,0.8189707737589138,0.9229765366495789,0.9672284192465537,0-90 days,0.8189707737589138,0.9672284192465537,57,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
